Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
170800.00,3.75,42.00,3081.00,680.00,1785.00,609.00,33.98,-118.35,14101.33,12670.24,178765.37,491521.49,559504.89
137700.00,2.39,47.00,2649.00,684.00,2374.00,607.00,33.98,-118.34,14388.03,11971.70,178193.11,492109.80,560096.72
137800.00,3.16,40.00,2108.00,526.00,1922.00,544.00,33.98,-118.34,14388.03,11971.70,178193.11,492109.80,560096.72
136600.00,3.71,45.00,1298.00,294.00,1064.00,268.00,33.98,-118.34,14388.03,11971.70,178193.11,492109.80,560096.72
323800.00,3.81,30.00,1548.00,330.00,757.00,349.00,33.97,-118.35,13038.05,13403.19,177896.25,492378.68,560358.43
157500.00,1.21,21.00,2714.00,881.00,1549.00,853.00,33.96,-118.35,11983.62,14185.51,177029.85,493236.89,561212.87
164300.00,3.14,26.00,2773.00,681.00,1560.00,631.00,33.96,-118.35,11983.62,14185.51,177029.85,493236.89,561212.87
147700.00,2.68,28.00,4770.00,1328.00,3201.00,1196.00,33.95,-118.35,10940.57,15009.50,176166.21,494096.11,562068.21
143800.00,2.16,25.00,3762.00,1281.00,4015.00,1178.00,33.95,-118.34,11307.83,14424.48,175585.29,494681.57,562657.56
137500.00,3.05,30.00,2661.00,765.00,2324.00,724.00,33.95,-118.35,10940.57,15009.50,176166.21,494096.11,562068.21
159800.00,2.89,42.00,1779.00,431.00,1507.00,380.00,33.95,-118.35,10940.57,15009.50,176166.21,494096.11,562068.21
164000.00,3.95,45.00,1076.00,213.00,781.00,238.00,33.95,-118.35,10940.57,15009.50,176166.21,494096.11,562068.21
170800.00,3.72,42.00,1116.00,303.00,1082.00,299.00,33.95,-118.36,10640.89,15627.03,176750.11,493511.61,561479.68
146900.00,2.73,21.00,1802.00,556.00,1286.00,557.00,33.96,-118.36,11710.69,14837.30,177610.84,492651.44,560623.52
170000.00,2.84,25.00,1849.00,518.00,1498.00,451.00,33.96,-118.36,11710.69,14837.30,177610.84,492651.44,560623.52
151300.00,2.55,26.00,3543.00,1055.00,2742.00,951.00,33.96,-118.36,11710.69,14837.30,177610.84,492651.44,560623.52
177200.00,2.65,26.00,3231.00,1089.00,3193.00,1020.00,33.95,-118.36,10640.89,15627.03,176750.11,493511.61,561479.68
259400.00,4.40,45.00,1559.00,305.00,891.00,341.00,33.98,-118.36,13870.19,13395.80,179340.60,490934.13,558913.88
246300.00,5.06,46.00,1425.00,283.00,782.00,273.00,33.98,-118.36,13870.19,13395.80,179340.60,490934.13,558913.88
218800.00,3.58,39.00,813.00,185.00,344.00,154.00,33.98,-118.36,13870.19,13395.80,179340.60,490934.13,558913.88
179800.00,2.96,26.00,6672.00,1729.00,3333.00,1557.00,33.97,-118.37,12600.08,14804.52,179055.41,491206.84,559178.89
195800.00,4.02,18.00,1284.00,283.00,990.00,289.00,33.97,-118.36,12787.68,14091.13,178474.36,491792.28,559768.25
153100.00,2.75,21.00,3616.00,1060.00,2515.00,945.00,33.97,-118.37,12600.08,14804.52,179055.41,491206.84,559178.89
160900.00,2.77,29.00,2861.00,816.00,1715.00,775.00,33.98,-118.36,13870.19,13395.80,179340.60,490934.13,558913.88
142500.00,2.68,19.00,4651.00,1281.00,2917.00,1121.00,33.97,-118.36,12787.68,14091.13,178474.36,491792.28,559768.25
129200.00,3.04,17.00,3431.00,934.00,2365.00,810.00,33.96,-118.36,11710.69,14837.30,177610.84,492651.44,560623.52
177300.00,3.66,37.00,2146.00,573.00,2009.00,592.00,33.96,-118.36,11710.69,14837.30,177610.84,492651.44,560623.52
175000.00,4.88,26.00,138.00,23.00,100.00,20.00,33.96,-118.37,11505.51,15516.50,178194.79,492066.95,560034.99
262500.00,2.23,35.00,924.00,349.00,1376.00,358.00,33.95,-118.37,10414.63,16273.37,177336.95,492928.07,560891.98
163900.00,4.16,42.00,1139.00,302.00,1283.00,306.00,33.95,-118.36,10640.89,15627.03,176750.11,493511.61,561479.68
177500.00,2.88,42.00,2532.00,627.00,2038.00,591.00,33.95,-118.36,10640.89,15627.03,176750.11,493511.61,561479.68
181700.00,2.84,32.00,1067.00,286.00,1053.00,277.00,33.95,-118.37,10414.63,16273.37,177336.95,492928.07,560891.98
174000.00,4.13,52.00,836.00,175.00,747.00,166.00,33.95,-118.37,10414.63,16273.37,177336.95,492928.07,560891.98
156800.00,3.31,39.00,1390.00,410.00,1666.00,371.00,33.94,-118.36,9580.70,16454.03,175892.19,494372.78,562336.74
148500.00,2.31,38.00,2169.00,688.00,3036.00,639.00,33.94,-118.36,9580.70,16454.03,175892.19,494372.78,562336.74
149400.00,2.37,29.00,2265.00,813.00,3425.00,781.00,33.94,-118.37,9328.73,17069.16,176481.96,493790.19,561749.87
170000.00,2.68,30.00,1132.00,347.00,1433.00,341.00,33.93,-118.36,8533.69,17312.98,175037.13,495234.95,563194.69
156500.00,2.63,40.00,1625.00,500.00,2036.00,476.00,33.93,-118.36,8533.69,17312.98,175037.13,495234.95,563194.69
152300.00,3.41,33.00,939.00,284.00,1309.00,250.00,33.94,-118.36,9580.70,16454.03,175892.19,494372.78,562336.74
153900.00,2.27,36.00,1528.00,486.00,1824.00,470.00,33.93,-118.34,9352.31,16235.53,173860.56,496401.13,564369.27
146900.00,1.73,35.00,1050.00,252.00,918.00,236.00,33.93,-118.35,8904.65,16757.56,174447.36,495817.56,563781.57
162500.00,1.98,34.00,617.00,189.00,810.00,180.00,33.93,-118.35,8904.65,16757.56,174447.36,495817.56,563781.57
170600.00,2.34,33.00,2040.00,576.00,2649.00,561.00,33.93,-118.35,8904.65,16757.56,174447.36,495817.56,563781.57
149100.00,2.85,35.00,1451.00,435.00,1888.00,420.00,33.94,-118.35,9912.52,15868.65,175305.37,494956.34,562924.44
142200.00,2.67,38.00,1794.00,508.00,2188.00,454.00,33.94,-118.35,9912.52,15868.65,175305.37,494956.34,562924.44
150400.00,2.55,36.00,2225.00,601.00,2755.00,610.00,33.94,-118.35,9912.52,15868.65,175305.37,494956.34,562924.44
144600.00,3.31,42.00,1028.00,278.00,1369.00,261.00,33.94,-118.35,9912.52,15868.65,175305.37,494956.34,562924.44
147500.00,2.18,37.00,3107.00,903.00,3456.00,734.00,33.94,-118.34,10316.49,15316.41,174721.51,495540.85,563512.97
160700.00,2.49,36.00,2796.00,1041.00,4033.00,944.00,33.94,-118.34,10316.49,15316.41,174721.51,495540.85,563512.97
152300.00,3.29,37.00,4916.00,1134.00,3533.00,1035.00,33.93,-118.33,9866.22,15750.20,173276.75,496985.66,564957.80
143700.00,2.83,33.00,4294.00,1224.00,4512.00,1189.00,33.93,-118.34,9352.31,16235.53,173860.56,496401.13,564369.27
155700.00,2.30,32.00,1254.00,399.00,1281.00,386.00,33.93,-118.34,9352.31,16235.53,173860.56,496401.13,564369.27
167700.00,3.07,37.00,1638.00,407.00,1341.00,369.00,33.93,-118.34,9352.31,16235.53,173860.56,496401.13,564369.27
191900.00,3.01,26.00,3156.00,857.00,2394.00,787.00,33.93,-118.35,8904.65,16757.56,174447.36,495817.56,563781.57
192800.00,3.51,31.00,2746.00,697.00,1973.00,598.00,33.93,-118.35,8904.65,16757.56,174447.36,495817.56,563781.57
223300.00,2.11,25.00,2260.00,692.00,1603.00,673.00,33.93,-118.35,8904.65,16757.56,174447.36,495817.56,563781.57
204500.00,3.17,27.00,4445.00,1231.00,3340.00,1113.00,33.93,-118.36,8533.69,17312.98,175037.13,495234.95,563194.69
199600.00,3.36,29.00,1475.00,349.00,965.00,370.00,33.92,-118.34,8424.63,17177.46,173002.46,497262.41,565226.46
239700.00,2.75,24.00,2728.00,845.00,2023.00,773.00,33.92,-118.35,7924.68,17671.75,173592.24,496679.78,564639.58
2e+05,3.62,29.00,736.00,232.00,584.00,231.00,33.92,-118.35,7924.68,17671.75,173592.24,496679.78,564639.58
229300.00,2.67,26.00,3695.00,1144.00,2308.00,1009.00,33.92,-118.36,7505.38,18199.35,174184.97,496098.11,564053.52
226800.00,4.10,46.00,1231.00,231.00,793.00,256.00,33.92,-118.36,7505.38,18199.35,174184.97,496098.11,564053.52
233800.00,2.64,19.00,2807.00,883.00,1546.00,815.00,33.92,-118.36,7505.38,18199.35,174184.97,496098.11,564053.52
212500.00,2.70,19.00,3103.00,918.00,2033.00,738.00,33.93,-118.36,8533.69,17312.98,175037.13,495234.95,563194.69
245800.00,2.90,10.00,199.00,41.00,61.00,56.00,33.93,-118.37,8249.77,17898.68,175629.84,494653.30,562608.64
218300.00,4.47,44.00,938.00,181.00,502.00,171.00,33.92,-118.37,7180.88,18757.46,174780.64,495517.41,563468.29
238900.00,4.97,36.00,1075.00,197.00,509.00,197.00,33.92,-118.37,7180.88,18757.46,174780.64,495517.41,563468.29
242700.00,5.53,40.00,928.00,187.00,521.00,185.00,33.92,-118.37,7180.88,18757.46,174780.64,495517.41,563468.29
245600.00,4.86,39.00,1073.00,206.00,556.00,204.00,33.92,-118.37,7180.88,18757.46,174780.64,495517.41,563468.29
246300.00,4.49,46.00,1130.00,201.00,503.00,196.00,33.93,-118.37,8249.77,17898.68,175629.84,494653.30,562608.64
246900.00,4.45,46.00,442.00,88.00,255.00,94.00,33.93,-118.37,8249.77,17898.68,175629.84,494653.30,562608.64
202500.00,3.01,44.00,520.00,116.00,392.00,106.00,33.93,-118.36,8533.69,17312.98,175037.13,495234.95,563194.69
222500.00,3.80,41.00,2048.00,439.00,1191.00,429.00,33.91,-118.36,6504.66,19109.32,173335.76,496962.26,564913.23
225600.00,4.33,42.00,1949.00,422.00,1184.00,423.00,33.91,-118.36,6504.66,19109.32,173335.76,496962.26,564913.23
230000.00,4.74,42.00,1935.00,388.00,1136.00,379.00,33.90,-118.36,5546.46,20039.68,172489.53,497827.39,565773.82
231900.00,5.05,40.00,1271.00,276.00,725.00,234.00,33.90,-118.36,5546.46,20039.68,172489.53,497827.39,565773.82
227800.00,3.94,41.00,1869.00,427.00,1334.00,435.00,33.91,-118.37,6127.34,19641.65,173934.40,496382.49,564328.83
303700.00,5.67,35.00,1742.00,283.00,812.00,282.00,33.91,-118.37,6127.34,19641.65,173934.40,496382.49,564328.83
294800.00,5.65,35.00,1651.00,269.00,707.00,252.00,33.90,-118.37,5098.66,20547.98,173091.16,497248.56,565190.24
256300.00,3.34,32.00,332.00,103.00,177.00,102.00,33.90,-118.37,5098.66,20547.98,173091.16,497248.56,565190.24
289600.00,5.84,36.00,2904.00,515.00,1463.00,534.00,33.91,-118.38,5872.16,20202.06,174535.93,495803.70,563745.25
231300.00,2.78,19.00,1949.00,559.00,1282.00,498.00,33.91,-118.35,6984.34,18607.48,172740.04,497542.99,565498.47
265000.00,3.52,31.00,2583.00,663.00,1675.00,612.00,33.91,-118.35,6984.34,18607.48,172740.04,497542.99,565498.47
241400.00,4.08,28.00,2108.00,534.00,1485.00,536.00,33.91,-118.35,6984.34,18607.48,172740.04,497542.99,565498.47
264500.00,3.87,26.00,2159.00,523.00,1331.00,520.00,33.91,-118.35,6984.34,18607.48,172740.04,497542.99,565498.47
272800.00,2.85,25.00,1884.00,554.00,1337.00,549.00,33.91,-118.35,6984.34,18607.48,172740.04,497542.99,565498.47
237000.00,3.04,25.00,3309.00,902.00,2299.00,837.00,33.90,-118.35,6102.00,19561.67,171890.81,498407.18,566358.24
269700.00,4.32,32.00,1660.00,366.00,928.00,398.00,33.91,-118.35,6984.34,18607.48,172740.04,497542.99,565498.47
244000.00,4.84,29.00,2461.00,535.00,1236.00,482.00,33.91,-118.35,6984.34,18607.48,172740.04,497542.99,565498.47
235400.00,3.83,34.00,2055.00,448.00,1134.00,408.00,33.91,-118.35,6984.34,18607.48,172740.04,497542.99,565498.47
243100.00,4.10,36.00,2064.00,474.00,1366.00,421.00,33.91,-118.36,6504.66,19109.32,173335.76,496962.26,564913.23
230000.00,3.95,32.00,1056.00,225.00,565.00,231.00,33.90,-118.35,6102.00,19561.67,171890.81,498407.18,566358.24
230400.00,3.53,39.00,1166.00,222.00,640.00,206.00,33.90,-118.36,5546.46,20039.68,172489.53,497827.39,565773.82
185400.00,3.27,23.00,969.00,288.00,670.00,251.00,33.92,-118.33,8991.78,16719.44,172415.68,497845.99,565814.17
181800.00,3.35,39.00,1224.00,312.00,1106.00,333.00,33.91,-118.33,8175.26,17705.47,171557.50,498707.32,566671.42
202100.00,3.26,17.00,3724.00,1023.00,2536.00,971.00,33.91,-118.34,7546.91,18138.65,172147.28,498124.68,566084.54
183300.00,3.59,35.00,1092.00,302.00,962.00,297.00,33.91,-118.33,8175.26,17705.47,171557.50,498707.32,566671.42
185700.00,2.47,8.00,3937.00,1404.00,2691.00,1142.00,33.91,-118.34,7546.91,18138.65,172147.28,498124.68,566084.54
193800.00,3.43,6.00,1047.00,271.00,740.00,248.00,33.92,-118.34,8424.63,17177.46,173002.46,497262.41,565226.46
192300.00,2.67,12.00,9975.00,3638.00,7429.00,3405.00,33.91,-118.34,7546.91,18138.65,172147.28,498124.68,566084.54
192700.00,2.46,8.00,10731.00,3335.00,7211.00,3028.00,33.91,-118.33,8175.26,17705.47,171557.50,498707.32,566671.42
177900.00,3.82,31.00,1415.00,339.00,874.00,289.00,33.91,-118.31,9576.30,16956.72,170387.02,499875.48,567847.67
181100.00,4.26,36.00,961.00,173.00,625.00,179.00,33.91,-118.31,9576.30,16956.72,170387.02,499875.48,567847.67
180500.00,4.21,33.00,1729.00,396.00,1073.00,344.00,33.91,-118.32,8855.40,17310.60,170970.73,499290.92,567259.14
181300.00,4.20,35.00,940.00,197.00,640.00,215.00,33.91,-118.32,8855.40,17310.60,170970.73,499290.92,567259.14
184500.00,3.67,35.00,881.00,159.00,605.00,170.00,33.91,-118.32,8855.40,17310.60,170970.73,499290.92,567259.14
181300.00,4.53,34.00,3041.00,677.00,1920.00,640.00,33.91,-118.32,8855.40,17310.60,170970.73,499290.92,567259.14
180500.00,5.75,34.00,1068.00,198.00,757.00,231.00,33.91,-118.32,8855.40,17310.60,170970.73,499290.92,567259.14
188000.00,3.66,35.00,3189.00,680.00,1882.00,651.00,33.90,-118.32,8177.71,18332.26,170112.46,500152.31,568116.46
146400.00,4.85,35.00,1307.00,246.00,672.00,219.00,33.92,-118.31,10282.02,15924.50,171251.20,499016.02,566992.05
158000.00,5.07,35.00,1580.00,266.00,926.00,282.00,33.93,-118.31,11054.74,14903.75,172118.23,498157.57,566137.32
157800.00,4.96,34.00,1536.00,273.00,804.00,287.00,33.93,-118.32,10436.61,15305.08,172695.96,497571.14,565547.15
152800.00,4.83,35.00,1281.00,219.00,710.00,184.00,33.92,-118.32,9614.26,16300.75,171831.91,498430.53,566402.70
137200.00,2.04,31.00,3894.00,1017.00,3590.00,962.00,33.93,-118.29,12405.14,14246.91,170972.05,499333.26,567320.10
145200.00,3.69,34.00,1799.00,362.00,1293.00,355.00,33.92,-118.29,11721.94,15311.43,170099.05,500189.84,568173.19
155500.00,5.33,34.00,1374.00,240.00,906.00,248.00,33.92,-118.29,11721.94,15311.43,170099.05,500189.84,568173.19
154700.00,3.01,34.00,2053.00,382.00,1258.00,380.00,33.92,-118.30,10986.81,15593.74,170673.57,499602.46,567582.21
169400.00,3.80,29.00,2228.00,396.00,1140.00,352.00,33.93,-118.30,11713.05,14549.85,171543.58,498744.94,566728.30
155100.00,3.01,30.00,1842.00,476.00,1491.00,420.00,33.91,-118.30,10329.44,16646.45,169806.38,500460.98,568437.02
172600.00,2.62,34.00,1617.00,493.00,1530.00,500.00,33.91,-118.30,10329.44,16646.45,169806.38,500460.98,568437.02
171300.00,2.63,28.00,1576.00,400.00,891.00,378.00,33.90,-118.31,8953.43,17998.44,169525.72,500735.92,568704.17
177500.00,2.30,28.00,1501.00,446.00,1028.00,418.00,33.91,-118.29,11108.25,16382.26,169228.85,501047.42,569027.18
159400.00,1.77,27.00,1013.00,394.00,1067.00,400.00,33.90,-118.29,10576.17,17458.23,168361.49,501906.00,569882.05
208800.00,3.60,29.00,2617.00,668.00,1868.00,647.00,33.90,-118.30,9754.87,17706.40,168942.05,501320.49,569292.70
224100.00,3.40,27.00,3267.00,762.00,2099.00,647.00,33.90,-118.30,9754.87,17706.40,168942.05,501320.49,569292.70
173600.00,2.96,13.00,2455.00,661.00,1975.00,618.00,33.90,-118.30,9754.87,17706.40,168942.05,501320.49,569292.70
181400.00,3.29,19.00,2421.00,689.00,1726.00,660.00,33.90,-118.30,9754.87,17706.40,168942.05,501320.49,569292.70
207800.00,3.03,30.00,2756.00,858.00,1806.00,787.00,33.89,-118.30,9278.50,18772.37,168080.64,502180.99,570149.28
218100.00,3.29,37.00,2132.00,565.00,1369.00,565.00,33.89,-118.30,9278.50,18772.37,168080.64,502180.99,570149.28
198400.00,3.54,38.00,1400.00,399.00,1131.00,405.00,33.90,-118.31,8953.43,17998.44,169525.72,500735.92,568704.17
208900.00,2.74,33.00,2138.00,567.00,1072.00,528.00,33.89,-118.29,10138.56,18538.45,167497.03,502765.57,570737.81
218200.00,4.22,32.00,2355.00,583.00,1605.00,571.00,33.89,-118.29,10138.56,18538.45,167497.03,502765.57,570737.81
218600.00,3.07,36.00,1751.00,438.00,1175.00,419.00,33.88,-118.29,9808.07,19622.21,166635.49,503626.12,571594.45
237000.00,3.33,21.00,4946.00,1231.00,3186.00,1167.00,33.88,-118.29,9808.07,19622.21,166635.49,503626.12,571594.45
214700.00,3.16,27.00,3144.00,722.00,1510.00,680.00,33.87,-118.30,8681.89,20918.67,166366.73,503904.93,571865.05
234900.00,5.06,31.00,1398.00,261.00,823.00,263.00,33.87,-118.30,8681.89,20918.67,166366.73,503904.93,571865.05
253600.00,4.05,26.00,1221.00,312.00,807.00,330.00,33.88,-118.30,8916.07,19843.38,167222.18,503042.47,571006.72
247700.00,3.74,29.00,850.00,229.00,563.00,204.00,33.88,-118.30,8916.07,19843.38,167222.18,503042.47,571006.72
195300.00,3.26,30.00,1348.00,333.00,885.00,322.00,33.88,-118.30,8916.07,19843.38,167222.18,503042.47,571006.72
242100.00,2.84,35.00,3227.00,749.00,1881.00,696.00,33.88,-118.30,8916.07,19843.38,167222.18,503042.47,571006.72
242300.00,3.56,32.00,2421.00,671.00,1491.00,587.00,33.88,-118.31,8031.15,20104.47,167811.97,502459.77,570419.82
238000.00,3.56,35.00,1939.00,412.00,1036.00,400.00,33.88,-118.31,8031.15,20104.47,167811.97,502459.77,570419.82
237500.00,2.38,21.00,1490.00,430.00,686.00,400.00,33.88,-118.31,8031.15,20104.47,167811.97,502459.77,570419.82
194700.00,3.48,30.00,2407.00,581.00,1724.00,531.00,33.90,-118.31,8953.43,17998.44,169525.72,500735.92,568704.17
220600.00,3.76,37.00,2278.00,508.00,1257.00,498.00,33.89,-118.31,8431.80,19048.11,168667.36,501597.35,569561.56
231500.00,4.15,35.00,2144.00,423.00,1192.00,417.00,33.89,-118.31,8431.80,19048.11,168667.36,501597.35,569561.56
212100.00,4.05,36.00,1520.00,300.00,831.00,291.00,33.90,-118.32,8177.71,18332.26,170112.46,500152.31,568116.46
210300.00,4.13,36.00,1741.00,412.00,1245.00,423.00,33.90,-118.32,8177.71,18332.26,170112.46,500152.31,568116.46
216400.00,3.05,37.00,1664.00,401.00,1316.00,409.00,33.90,-118.32,8177.71,18332.26,170112.46,500152.31,568116.46
210100.00,4.28,45.00,1928.00,453.00,1323.00,458.00,33.89,-118.32,7602.94,19363.87,169257.14,501014.67,568974.65
220600.00,5.17,44.00,1300.00,252.00,695.00,249.00,33.89,-118.32,7602.94,19363.87,169257.14,501014.67,568974.65
242000.00,4.51,34.00,2675.00,560.00,1270.00,492.00,33.89,-118.32,7602.94,19363.87,169257.14,501014.67,568974.65
163900.00,2.61,21.00,6603.00,1984.00,5546.00,1745.00,33.90,-118.33,7435.75,18705.62,170702.24,499569.64,567529.56
224600.00,4.98,23.00,2395.00,498.00,1309.00,493.00,33.90,-118.34,6738.71,19116.20,171295.04,498987.93,566943.49
227300.00,5.51,37.00,542.00,105.00,355.00,118.00,33.90,-118.34,6738.71,19116.20,171295.04,498987.93,566943.49
242700.00,4.74,36.00,1158.00,219.00,628.00,253.00,33.90,-118.34,6738.71,19116.20,171295.04,498987.93,566943.49
236600.00,4.18,36.00,1342.00,259.00,706.00,261.00,33.90,-118.34,6738.71,19116.20,171295.04,498987.93,566943.49
226900.00,4.20,39.00,1880.00,361.00,982.00,357.00,33.89,-118.33,6798.43,19717.75,169849.96,500432.94,568388.57
230800.00,5.19,42.00,1816.00,338.00,897.00,306.00,33.89,-118.33,6798.43,19717.75,169849.96,500432.94,568388.57
245900.00,6.01,36.00,2392.00,444.00,1346.00,445.00,33.89,-118.34,6028.05,20107.72,170445.79,499852.16,567803.32
244500.00,5.37,36.00,2274.00,411.00,1232.00,423.00,33.89,-118.34,6028.05,20107.72,170445.79,499852.16,567803.32
207900.00,2.88,13.00,2887.00,853.00,2197.00,800.00,33.90,-118.35,6102.00,19561.67,171890.81,498407.18,566358.24
225000.00,3.47,31.00,1547.00,344.00,956.00,287.00,33.90,-118.35,6102.00,19561.67,171890.81,498407.18,566358.24
232400.00,4.88,31.00,981.00,222.00,734.00,239.00,33.90,-118.35,6102.00,19561.67,171890.81,498407.18,566358.24
229000.00,3.65,29.00,2940.00,708.00,2175.00,684.00,33.89,-118.35,5306.67,20531.73,171044.59,499272.35,567218.89
233900.00,4.16,34.00,1740.00,387.00,1249.00,375.00,33.89,-118.35,5306.67,20531.73,171044.59,499272.35,567218.89
205000.00,2.96,41.00,1355.00,349.00,655.00,329.00,33.90,-118.36,5546.46,20039.68,172489.53,497827.39,565773.82
220300.00,3.40,22.00,1127.00,287.00,697.00,241.00,33.90,-118.35,6102.00,19561.67,171890.81,498407.18,566358.24
240000.00,4.28,30.00,1143.00,299.00,776.00,273.00,33.89,-118.35,5306.67,20531.73,171044.59,499272.35,567218.89
228000.00,3.38,37.00,1719.00,426.00,1266.00,424.00,33.89,-118.36,4657.11,20987.72,171646.33,498693.49,566635.29
227600.00,5.32,34.00,760.00,174.00,723.00,198.00,33.89,-118.36,4657.11,20987.72,171646.33,498693.49,566635.29
214000.00,4.07,18.00,3380.00,922.00,2276.00,854.00,33.90,-118.36,5546.46,20039.68,172489.53,497827.39,565773.82
215000.00,3.13,27.00,2837.00,684.00,2141.00,648.00,33.89,-118.36,4657.11,20987.72,171646.33,498693.49,566635.29
236800.00,4.25,33.00,2408.00,534.00,1644.00,523.00,33.88,-118.36,3884.20,21951.15,170806.20,499560.57,567497.62
260800.00,2.65,28.00,1313.00,319.00,827.00,308.00,33.88,-118.36,3884.20,21951.15,170806.20,499560.57,567497.62
267400.00,3.20,25.00,2845.00,710.00,1611.00,628.00,33.88,-118.36,3884.20,21951.15,170806.20,499560.57,567497.62
275000.00,2.80,22.00,1388.00,336.00,930.00,287.00,33.88,-118.36,3884.20,21951.15,170806.20,499560.57,567497.62
230700.00,3.98,26.00,1375.00,286.00,829.00,278.00,33.88,-118.36,3884.20,21951.15,170806.20,499560.57,567497.62
232700.00,3.08,25.00,1769.00,440.00,1371.00,414.00,33.89,-118.35,5306.67,20531.73,171044.59,499272.35,567218.89
238200.00,4.07,36.00,1583.00,411.00,1097.00,350.00,33.88,-118.35,4643.26,21515.54,170201.42,500138.49,568080.40
233300.00,3.26,42.00,725.00,183.00,493.00,172.00,33.88,-118.34,5453.21,21111.25,169599.58,500717.37,568664.02
225800.00,4.40,44.00,822.00,180.00,480.00,177.00,33.88,-118.35,4643.26,21515.54,170201.42,500138.49,568080.40
233900.00,3.26,36.00,1567.00,362.00,1054.00,386.00,33.88,-118.35,4643.26,21515.54,170201.42,500138.49,568080.40
237500.00,3.35,25.00,1459.00,362.00,1150.00,354.00,33.88,-118.35,4643.26,21515.54,170201.42,500138.49,568080.40
255000.00,2.43,40.00,1896.00,416.00,950.00,383.00,33.74,-118.30,3126.28,35105.89,155541.26,515203.79,583101.03
270500.00,3.94,28.00,1065.00,215.00,887.00,217.00,33.74,-118.30,3126.28,35105.89,155541.26,515203.79,583101.03
